,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
741,US,44470018,R2E8RMJU18YJS6,B004JKQBVY,181197174,Zodiac ZMX Men's ZO8525 Special Ops Stainless Steel Watch With Gray Rubber Band,Watches,5,0,0,N,N,Zodiac is now one of the best brands I own,"Zodiac is now one of the best brands I own. Apart from the watch being beautiful, well built and easy to read during bright light and at night; it's extremely comfortable to wear!! This is now my second Zodiac",2015-08-31
742,US,14027609,RM0G1OONZCBUP,B00H3WT928,828822928,Seiko Men's SNKM95 Stainless Steel Automatic Watch with Blue Canvas Band,Watches,5,0,0,N,N,Five Stars,Nice watch. Works great so far but losses a little time.,2015-08-31
743,US,28839974,R1W0SNWFCR9HXK,B00FCD7RP6,636129401,Invicta Men's 15146 Pro Diver 18k Gold Ion-Plated Stainless Steel Watch with Black Silicone Band,Watches,5,0,1,N,Y,"I'm late getting to the party, but after discovering ...","I'm late getting to the party, but after discovering Invicta watches I just can't get enough of them. There is a watch for every situation from dress to casual. After acquiring several of these in a short time, I can honestly say that I have not been let down in style or performance. I don't think I'll ever buy another watch that isn't an Invicta!!!!!",2015-08-31
744,US,12038824,RZ8FMC2GZGWIJ,B00JG3LX8K,847374988,Accessorize Ladies Butterfly Charm Gold Tone Bracelet Strap Dress Watch AZ4000,Watches,1,0,0,N,Y,very poor way to sell a product,the package was open and the battery was dead! very poor way to sell a product.,2015-08-31
745,US,23774700,R1SA2XY18AYOYY,B0088BMX3U,475950565,Bulova Men's 96A135 BVA-SERIES 120 Automatic strap Watch,Watches,5,0,0,N,Y,Very Nice watch for the price,"This my first ever automatic /mechanical watch that I have owned and so far so good. Great looking watch and the cost did not break the bank. I was somewhat apprehensive not being able to physically see the watch before I purchased it, but the price was favorably discounted compared to prices for same watch at department stores. Overall very please so far.",2015-08-31
746,US,108460,R187CBQ001FOM2,B00BKQT80Q,107863444,Daniel Wellington Women's 0508DW Sheffield Analog Quartz Black Leather Watch,Watches,5,0,0,N,Y,Five Stars,It is good and lot of cheaper thank officer website,2015-08-31
747,US,44262522,R2YHXHO53MNREW,B00ZI3R9GW,888077403,Stuhrling Original Men's Aquadiver Dive Quartz Analog Waterproof Sports Blue Dial Wrist Watch Bracelet with Stainless Steel,Watches,5,1,1,N,Y,Five Stars,"the watch has met all my expectations, and is now my everyday wear!",2015-08-31
748,US,12261210,R27ZHXC0F3BZ71,B00RZCXIFA,886079855,Seiko Men's SSC317 Analog Display Analog Quartz Silver Watch,Watches,3,2,2,N,Y,I was not too impressed by the look and feel of this watch. Looks very generic and cheap.,"I was not too impressed by the look and feel of this watch. Looks very generic and cheap. I was hoping for a better quality from Seiko - kinda disappointed. But thankful for Amazon's easy return policy - I was able to return it and get a full refund.<br /><br />The dial of the watch is very small. I usually wear a 42mm diameter watches but these are much smaller then the 42mm diameter watches that I have.<br /><br />Sorry Seiko, maybe next time.",2015-08-31
749,US,21973680,R3C4ZQ5UEJ5G5K,B00DW2POZY,611414098,Casio G-shock Watch Military Color Series GA-100MC-2AJF Men,Watches,5,0,0,N,Y,Excellent watch if you like the colors,Excellent watch if you like the colors. Whether or not you like it will probably depend on personal preference really. But the material is fantastic!,2015-08-31
750,US,51204120,RAT9UNUZZMGLK,B00186YU4M,924984692,Casio Men's SGW100-1V Twin Sensor Digital Black Watch,Watches,5,2,2,N,Y,"Great watch, perfect size, good price","If you are anything like me, you have been looking at some of the Casio Protrek watches, like the PRG-270 or PRW-3000.  No doubt, sweet looking watches with tons of great features.  However, those watches are either too big or too expensive, or both.<br /><br />Enter the SGW-100.  Almost the same features as its more expensive siblings, but at a fraction of the cost.  Also, the size is much more reasonable.  Not too big (and ridiculous), not too small.  And it has a real backlight, not the weak 1980's amber LED light that shines from the bottom left corner, like too many lower price Casio's.",2015-08-31
751,US,5433881,R1ZTBTCGOJAJHH,B00K2TLUQW,663991195,Swiss Legend Men's 30721-YG-02S Skyline Analog Display Swiss Quartz Black Watch,Watches,5,0,0,N,Y,Five Stars,very beautiful,2015-08-31
752,US,40285037,ROAS1O8O3URGO,B010SECUXW,952720279,Topwell® 5 Watches Cases Soft Cushions Clearance Window Wood Watch Display Case and Storage Organizer Box,Watches,1,1,1,N,Y,I thought it said made of wood in the description ...,I thought it said made of wood in the description but it wasn't. One corner was not glues together. I had to return it.,2015-08-31
753,US,28170706,R1JDKD5SVVSF9J,B0031O4X5K,477200763,Tommy Hilfiger Riverside White Silicone White Dial Women's Watch #1780915,Watches,1,0,0,N,Y,"Ehh, wasn't crazy about this watch at all.","Ehh, wasn't crazy about this watch at all. Looks very cheap and cheesy but now that I have it seems silly to send it back",2015-08-31
754,US,31554554,R44AXB5PLOBMU,B008619YN4,527760819,"Frenzy Kids' FR2001 ""Panda Critter Face"" Black Band Children's Watch",Watches,1,0,0,N,Y,One Star,This watch stopped working in about 5 weeks.,2015-08-31
755,US,4055730,RYTNW0LO10375,B005EVMZY4,434641378,Vernier Women's VNR11096 Interchangeable Silicone Quartz Watch,Watches,1,0,0,N,Y,Horrible choice,Face plate broke on my fiance after 2 days.  Horrible choice,2015-08-31
756,US,48880662,R32W17XZAFU6Z0,B00JHDCYIW,739091126,Luxury Sport Watches For Men Skeleton Wrist Watches Automatic Winding Mechanical Movement,Watches,5,0,0,N,Y,Five Stars,good,2015-08-31
757,US,47628330,R2BXOSIH76ANM7,B006WV32Z6,475904810,Casio G-Shock Mens Watch G8900A-4D,Watches,5,0,0,N,Y,Casio,Great deal on a great watch.,2015-08-31
758,US,38676202,R2IXMGBD1FTXK3,B0017I8T66,815610103,Casio Women's LA-11WB-4UW Digital watch,Watches,5,0,0,N,Y,Great watch.....love it.,Owned probably 4 or more over the last 25 years.  Great watch....so glad they are still available...,2015-08-31
759,US,12928939,R5WVPRZWPX75M,B002DQTIB6,551029836,Base Camp Chrono with Strap Watch,Watches,5,2,2,N,Y,Great everyday watch,"Well built, everything you'd expect from a Swiss Army.",2015-08-31
760,US,13223202,R1G1NVXUQNHVTK,B004PZAY8E,379826743,SS.COM 1 x BLUE Slap On Quartz Silicone Sports Watch,Watches,4,1,1,N,Y,Great Look and value!,"Great watch, easy to wear, looks great on, and very inexpensive!  Love wearing it in the Florida heat when I bike!  Doesn't fade, water resistant, keeps on ticking!",2015-08-31
761,US,2326184,RO9N6LW9SZBT5,B00SCSYVZ2,507672192,Nine West Grey Textured Bracelet Watch,Watches,5,0,0,N,Y,Five Stars,nice,2015-08-31
762,US,48777825,R7BOVVJY5K4YD,B00385WZ1G,172801646,LEGO Watches Star Wars Luke Skywalker Kids Buildable Watch with Link Bracelet,Watches,3,0,0,N,Y,Three Stars,gets broken easily,2015-08-31
763,US,18056430,R146Q5X6B7F29T,B00LW3QZDA,257902912,Timex Ironman Classic 30 Full-Size Watch,Watches,5,1,1,N,Y,Five Stars,Nice watch and a great bargain. I love it.,2015-08-31
764,US,2500640,RJHH5J6G6T49V,B0054K3PVM,339856836,August Steiner Men's ASA810BU Stainless Steel Dual Time Watch,Watches,4,0,0,N,Y,Four Stars,Cool watch. Looks more expensive than it is. This watch will look good with dressy clothing.,2015-08-31
765,US,22235353,R3H8FG63E2TDCF,B000SKTNN2,878427965,Transformers Kids' TRF0007 Bumblebee Autobots Watch,Watches,4,0,0,N,Y,Four Stars,Cool kids watch with unique layout for telling time.,2015-08-31
766,US,33031842,R3Q1ZRTB70G41G,B00D07C63O,306284961,Armitron Sport Men's 40/8284 Digital Chronograph Resin Strap Watch,Watches,1,1,2,N,Y,Junk! Went swimming in pool & watch filled up ...,Junk! Went swimming in pool & watch filled up with water almost instantly. This happened on the last day (30 days) of warranty so no refund. :(,2015-08-31
767,US,19539329,RJ12P9GGD1G0N,B00P3T9QE4,903765262,Fjord Women's Alida FJ-6017-55 White Ceramic Quartz Watch,Watches,3,0,0,N,Y,My husband (who is very handy) tried to remove some links and the strap broke very easily. Pay to have a jeweler adjust the fit,The watch is lovely but beware the bracelet.  It is very difficult to adjust unless you're a jeweler.  My husband (who is very handy) tried to remove some links and the strap broke very easily.  Pay to have a jeweler adjust the fit.,2015-08-31
768,US,40176925,R1VKI44PI0EWLF,B00RZCX19S,485511925,Seiko Men's SNKN39 Analog Display Automatic Self Wind Orange Watch,Watches,5,1,1,N,Y,Love it,"Strap looks better in real life, love the watch itself!!!",2015-08-31
769,US,26449515,R22JFM6WI1O3W5,B007HNDKQ4,780769273,Invicta Men's 11169 Reserve Analog Display Swiss Quartz Black Watch,Watches,1,0,0,N,Y,One Star,WAY too BIG and awkward (size not obvious in the pictures).,2015-08-31
770,US,35293396,RTFZV5EDWLARQ,B005JVP0LE,559701518,Casio Men's Sport Analog Dive Watch,Watches,4,0,0,N,Y,Outstanding value,"I purchased this Casio watch a week ago to replace a much more expensive watch that kept giving me problems, first with water leakage, then with a faulty band.  It's a nice-looking watch with high-visibility numbers and hands.  Setting the time was easy, and it's keeping accurate time.  The band seems rugged.  I haven't done anything abusive to it yet, so I don't know how the crystal will hold up (the super-hard crystal was one thing I loved about my troublesome old watch).  The Casio does not have a screw-down crown to keep out moisture, but I've been wearing it in the shower with no signs of moisture problems yet.  So, all-in-all, I'm quite pleased with the watch, especially for the price.  I didn't give it five stars because, really, how much can you love a cheap watch like this?  But in terms of value for the money, it's definitely looking like five stars so far.",2015-08-31
771,US,143481,R11MLLRD39AFIU,B002T1M8A8,125772144,Fossil Fs4487p Machine Chronograph Black Silicone Watch Watch For Men,Watches,4,0,0,N,Y,Four Stars,Good Watch.. Excellent,2015-08-31
772,US,46710667,R2JDMNTYNQQKQ4,B004FOHIIY,454888680,Iced Out Watches LUXURMAN Real Diamond Watch for Men in Stainless Steel with Diamond Band 1.25ct,Watches,5,2,3,N,Y,"Greatwatch, large and blingy","Great watch ,large and blingy, just as it looks at the picture!",2015-08-31
773,US,30916183,R1N9169BNI5MPK,B0089TJ190,600484053,PUMA Men's PU102941001 Ultrasize Analog Display Left-Handed Black/White Sport Watch,Watches,2,2,2,N,Y,Two Stars,The watch starting losing time almost immediately.,2015-08-31
774,US,24516045,R17E3ERTAM8KID,B005QH7S0M,280272688,Casio G-shock Black and Green Standard Japanese Model #G8900-1,Watches,5,0,0,N,N,I love my G-Shock!!,I received my watch in a very timely matter and it was packaged better than my previous G-Shock from the store. I love every aspect of this watch. It's great for my job and stylish enough to wear outside of work.,2015-08-31
775,US,41518162,R2MA4MI065QSWV,B00NPLTLGA,94118403,GUESS Women's U0559L1 Sporty Silver-Tone Stainless Steel Watch with Multi-function Dial and Pilot Buckle,Watches,5,6,7,N,Y,LOVE!,"Amazing, outstanding, and beautiful watch!<br />All I have to do is get a link or two taken out.",2015-08-31
776,US,1498730,R3J438GYKPKVL5,B008D902Q2,308184030,U.S. Polo Assn. Sport Men's US9061 Watch with Black Rubber Strap Watch,Watches,1,0,0,N,Y,Bad quality,The strap of the watch was cut after using the watch for only 2 days<br />Don't buy this watch,2015-08-31
777,US,40178455,R2BIXEZ6JR9WPC,B001AE9XRQ,687669607,SEIKO Mechanical Standard Models Automatic Mens Watch SARB033,Watches,5,1,1,N,Y,"He's a watch collector though with some pretty expensive taste (his next ""reasonably priced"" watch that he ...","I can't really personally give a review here because it was a gift for my boyfriend. He's a watch collector though with some pretty expensive taste (his next &#34;reasonably priced&#34; watch that he wants is over $3,000). He loves this watch and wears it at least once a week.",2015-08-31
778,US,47012791,R8HVU3UCWHNE3,B00KD6X86E,852669595,LEMFO Bluetooth Smart Watch WristWatch U8 U Watch for Android Samsung S2 S3 S4 S5 Note 2 3 iphone 4 4S 5 5C 5S (Black),Watches,5,0,0,N,Y,Five Stars,Good,2015-08-31
779,US,42896985,R1YROLVD8DA7OX,B00LMXT97E,894010521,TKO ORLOGI Women's TK642TQ Floral Analog Display Quartz Multi-Color Watch,Watches,5,0,0,N,Y,but it's great now!,"Hard to unhook at first, but it's great now!",2015-08-31
780,US,21005490,R3JFUP4ZFPHLZ8,B002SSUQFG,354933056,Seiko Men's SNK809 Seiko 5 Automatic Stainless Steel Watch with Black Canvas Strap,Watches,1,0,6,N,N,This watch will not allow for second hand setting. ...,This watch will not allow for second hand setting.  Two other watches were sent and they too could not set second hand.  Just be aware that these Seiko watches are not made in Japan!,2015-08-31
781,US,45788022,R1G3NSUYU28G43,B00CMO8CCU,434606685,Casio Men's Dive Style Watch,Watches,5,0,0,N,Y,Great!,Great watch for the money!,2015-08-31
782,US,48880662,R28GCOHDDXLTU7,B004SD60HW,785263172,Skagen Men's 915XLSSS Steel Matte Textured Mesh Accents Watch,Watches,5,0,0,N,Y,Five Stars,very good,2015-08-31
783,US,20199547,R163Q78M9RF12Z,B00QAY2Q7K,300219850,Fanmis S-Shock Multi Function Digital LED Quartz Watch Water Resistant Electronic Sport Watches Black,Watches,5,0,0,N,Y,Great Fitness Watch,"This watch is awesome, it's a high quality design. The product arrived 2 weeks earlier than estimated.",2015-08-31
784,US,41332817,R2DU8AX53Z5LJI,B00CBXEF00,459347262,Womens Timex T42591 Womens Camper Watch PINK INDIGLO NIGHT LIGHT DATE,Watches,5,0,0,N,Y,Five Stars,very nice,2015-08-31
785,US,13459440,R2MZYDYLDMG5L4,B008B65DTS,816958169,Momentum Women's 1M-DV11WU1U M1 Twist Dive Watch,Watches,3,0,0,N,Y,too big,"This watch was enormous on my wrist. I will be returning it. I like the looks of the watch quite a lot, but just too big,",2015-08-31
786,US,5643657,R3UR6OW8HTCLMW,B00CWVUVMC,801504822,Men's White Decorative Chron Dial Brown Pu Leather Strap Quartz Movement Wrist Watch,Watches,1,0,0,N,Y,One Star,That's too bottons not working. Only accesoris?,2015-08-31
787,US,12788278,R2ZUP8Y4QE1GNN,B003M2C0Z6,758455493,LEGO Star Wars Darth Vader Kids Minifigure Light Up Alarm Clock | black/gray | plastic | 9.5 inches tall | LCD display | boy girl | official,Watches,5,0,0,N,Y,Five Stars,Very cute and durable,2015-08-31
788,US,138983,R6D27Y5M16WPO,B00NNG5UBC,493801727,"Invicta Men's 14655SYB ""Pro Diver"" Stainless Steel Watch",Watches,5,0,0,N,Y,Five Stars,clock meets all expectations,2015-08-31
789,US,28453953,R3VC5H2SLF6Z6E,B00NB4J1EI,149431956,Soleasy Women's Quartz Watch Fashionable Cross Style Diamante PU Band Analog Wrist Watch WTH0822,Watches,5,2,2,N,Y,hidden gem,"This watch is beautiful , fits great, and is a fantastic buy.  The photo on this site does not do justice for how this item really looks in person.",2015-08-31
790,US,37923312,R3GB1JBY8RGG5Y,B00VINW70Y,71440013,MVMT Watches Rose Gold Case with Brown Leather Strap Men's Watch,Watches,5,0,0,N,Y,Five Stars,Amazing quality! Love it,2015-08-31
791,US,51417766,R3205X451K47FH,B011EZHQLU,335082403,Dainty New Genuine Abalone Gold Tone Stretch Band Fashion Watch,Watches,5,1,1,N,Y,watch,Beautiful,2015-08-31
792,US,9115885,RW6MU081IPDZ5,B012HZN6RY,628689354,Susenstone® Fashion Luxury Women Ladies Diamond Quartz Gold Watch+bracelet,Watches,4,0,0,N,N,Beautiful watch and bracelet,I received this product at a discount in exchange for an honest review.  Beautiful watch and bracelet.  Not a bad color so it doesn't scream fake but the clamp is very hard to open so it's not that easy to put on.,2015-08-31
793,US,16017998,R30WDV5AAJ20TF,B00I5GLP9Q,896006777,Kenneth Cole New York Women's KC2861 Automatic Analog Display Japanese Automatic White Watch,Watches,3,1,1,N,Y,Three Stars,Just nice. In accordance to the price paid.,2015-08-31
794,US,43422289,R1BO140FQXWU5F,B00BS9YIO6,634577141,HJX Novelty Real Watch With Collectable Butane Cigarette Cigar Lighter,Watches,5,0,0,N,Y,... a gift and the person I gave it to loved it very much,This was a gift and the person I gave it to loved it very much!,2015-08-31
795,US,37747182,R3KL31BMLXJZPA,B0000TII3C,44489146,Timex Men's Easy Reader Day-Date Expansion Band Watch,Watches,3,0,0,N,Y,Three Stars,"The watch itself it fine, but the watch band is too small.",2015-08-31
796,US,731758,R2UZO03MG044NY,B0044UAVCE,530280971,Nemesis #IN-BS Wide Brown Leather Cuff Wrist Watch Band,Watches,5,0,0,N,Y,Five Stars,great fit and durrable.,2015-08-31
797,US,5019193,R1RUUX9N5G2ENA,B00PW3HDNW,463901708,Fossil Women's ES3718 Chelsey Crystal-Accented Stainless Steel Watch with Link Bracelet,Watches,5,0,0,N,Y,she was so happy when I gave it to her,"I bought this watch for my girlfriend, she was so happy when I gave it to her, very nice I really recommend",2015-08-31
798,US,17961773,R1TRMFL3HYF0XP,B00GRP4MB0,476578489,Candy-colored Blue Geneva Silicone Colorful couple of style quartz watches,Watches,3,0,0,N,Y,Disappointed! Boring due to same color on the band,"Disappointed!  Boring due to same color on the band, the trim and he face!!",2015-08-31
799,US,37599318,R2KXWYYPQ6Z2P6,B00024WC64,984114418,Voguestrap TX48312BK Allstrap 12mm Black Regular-Length Padded Genuine Calf Watchband,Watches,1,0,0,N,Y,Fell apart after only 6 weeks,"This watchband literally fell apart after 6 weeks of wear.  The leather at the connection to the watch started to pull apart, but before that part broke, the leather at the buckle gave way and the buckle fell off.  Since there was no way to repair it, it went in the trash.",2015-08-31
800,US,42711352,R1OS84NY0CXQXO,B00HVQNCQK,500572444,Invicta Men's 17046 Pro Diver Analog Display Japanese Quartz Silver Watch,Watches,4,1,1,N,Y,I liked thewatch,"I had purchased one of these last year, but had dropped it and cracked the crystal. I liked the watch, sturdy but not large and thick like many pro divers. However, when I ordered another recently it came with a dead battery and I sent it back. That process went smoothly, but I decided to go another route.",2015-08-31
801,US,21827951,R24TAZP1K9P83D,B000GB0G02,749658107,Casio Men's AW80V-5BV,Watches,4,0,0,N,Y,Four Stars,Great watch. Like the large face. Directions need to be somewhat more explicit.,2015-08-31
802,US,3913151,R130DPFR3529PC,B00P7CJFRK,504239014,TAG Heuer Men's WAY1110.BA0910 300 Aquaracer Stainless Steel Watch,Watches,4,0,2,N,Y,Four Stars,"it's pretty early to  to give a good rating, but I think I'm going to love it",2015-08-31
803,US,28528650,R3HM9XYUWV2NAQ,B000QDLV18,147419133,Timex Men's T49551 Expedition E-Compass Leather Watch,Watches,4,0,0,N,Y,Four Stars,Nice,2015-08-31
804,US,3492982,R12VQMX4X1BCW2,B002F9MMMS,734587768,Timex Men's T49799 Expedition Dive Style Stainless Steel Blue Dial Watch,Watches,4,1,1,N,Y,Four Stars,"The blue is very dark, almost a black.  Not as light as the picture shows.",2015-08-31
805,US,10176068,RY47K0Y3JMCY2,B00FEDISH0,652443416,Stuhrling Original Women's 579.04 Soiree Swarovski Crystal-Accented Rose Gold-Tone Watch,Watches,3,0,0,N,Y,Great buy on sale,"This was a great buy and a beautiful watch, but I returned it because the face was really large, the band was very loose, and it's too &#34;flashy&#34; for wearing it with my normal wardrobe. I think if you were dressed up for a special occasion, it might be just right. It's hard to rate it with the stars, so I put three.",2015-08-31
806,US,21352978,R22M7T0T6EUT0J,B00RUTREQM,262950751,German Military Titanium Automatic Watch. GPW Date. 200M W/R. Sapphire Crystal. German BUND Leatherstrap,Watches,5,9,10,N,Y,Quality watch for under $300,"Have had this watch for one week and am very pleased with it so far.  It is my first automatic watch and is more accurate than I expected.. I have been recording times with an app called WatchCheck, from Google Play Store, and over the last week it is only running fast by just over 6 seconds (an average of 0.9 sec/day per the app).  It runs slightly fast when wearing and slightly slow when off and laid vertical with 3:00 up.  They seem to cancel out very well.<br />It is very light thanks to the titanium construction.<br />I cannot comment on the water resistance of the watch since I have not exposed it to water, It does have a screw in crown that seems sturdy.<br />Some things I suggest for future models:<br />a) a larger luminous area on the second hand.  Hard to see in dim light.<br />b) better luminosity in general.  They are bright when you first go into a dark room but seem to fade fairly quickly, Basically, don't expect to wake up in the middle of the night and easily see the hands of the watch when it's on your nightstand.  There is some glow, but it is very faint, making it fairly hard for me to tell the time even when fully dark adapted. Maybe add red outlines on all the hands since the minute hand is much easier to see.<br />c) a domed crystal: this watch has a flat crystal and it does seem more reflective (see photo).  Have also read that domed are more durable, but I have not had any problems with durability of this one to date.<br />d) more watch band options:  I got the bund band and it seems it be of good quality and was comfortable but I also ordered a nato/zulu style band from Infantry Co., that I think looks sportier (see photo) and makes it less likely to drop the watch if a lug spring pin popped for any reason.  I will probably mainly use the nylon band.<br />Overall I think the watch is a good value (the other watches I had considered were Hamilton's that were considerably more expensive and did not have the screw in crown and therefore, were rated less water resistant).<br />I would definitely buy this watch again and recommend it.ated less water resistant).<br />I would definitely buy this watch again and recommend it.",2015-08-31
807,US,43931833,R2QVP3DP2CKMOJ,B010KZ5G4Y,890420613,Bluetooth Smart Watch Gold Case with SIM SLOT and Camera works with Android phones,Watches,5,1,2,N,Y,Five Stars,Great watch,2015-08-31
808,US,32805792,R3KLOHHAE7JMAP,B00470993S,253075869,Mini Clock Quartz Movement Insert Round White Dial Gold Tone Bezel Roman Number,Watches,4,0,0,N,Y,Four Stars,"Exactly what I was looking for, inexpensive, fast delivery.",2015-08-31
809,US,23219300,R146KKW0H2MLZ7,B00O8Y1MR4,526547525,Michael Kors Watches Channing Watch (Silver),Watches,5,1,1,N,Y,Five Stars,Beautiful watch,2015-08-31
810,US,30771823,R18QS7JN5OEGE4,B00IFW0OTM,986637625,2014 New Vintage Women Roma Digit Quartz Watch - Black,Watches,1,0,0,N,Y,DO NOT BUY SMELL IS HORRIFIC!,This watch SMELLS so bad you can not even wear it! Stinks like mildew. It looks ok but wasted my money on it because the smell is atrocious.,2015-08-31
811,US,108743,RK1OXD8ZMR9AK,B0142BQVS2,532219579,Ostri Ladies Star Series Waterproof Retro Watch Color Black,Watches,5,0,0,N,Y,"Simply beautiful, far exceeded my expectations","Simply beautiful, far exceeded my expectations!!! Highly recommend it!!! Perfect for everyday wearing and goes with any attire!!! Very satisfied.",2015-08-31
812,US,2645244,RU2H3NT96U0JM,B00EDXAFV4,735238888,Invicta Men's 14497 Subaqua Chronograph Gold Textured Dial 18k Gold Ion-Plated Stainless Steel Watch,Watches,5,0,0,N,N,Impeccable addition to my collection,"(*Full Disclosure* I purchased this watch elsewhere on a TV network so this is a C&P of my review for it)<br />For a long time I was teetering back and forth from choosing this or the SAN Specialty mirror high polish gold/gold, but in the end it came down to me preferring the face of the SAN IV which imo needs no explanation, the line has many beautiful combinations all of which being due to the great cutout layering of the Swiss cross throughout the dial. Getting on to reviewing the watch, a piece that hopefully will once again be in stock and available for sale again lest my review be in vain.<br /><br />It arrived and of course it was immediately sized, and resized and micro adjusted a few times, yes this is a watch and bracelet design that can be challenging to those not familiar with large heavy watches with SS bracelets, it's all about finding that sweet spot and then it's smooth sailing. I emphasize this because proper sizing and simple micro-adjusts can make or break your watch experience. Depending on the weather or season my wrist can vary quite a bit, so I size it as tight as possible with the links and then I'm able to easily adjust the band in small increments.<br /><br />Next up is the finish, wow what a finish it is! If you have a little OCD as I do you may want to keep a soft polishing cloth in your back pocket,lol but I am serious, it gets smudged very easily. About the extra &#34;clear coat&#34; as I like to call it, it acts much like the nickname I gave it. When I closed the safety clasp it was very tight and after 30+ uses I was pretty amazed to see that the finish was still holding firm, not even a scratch. Normally a watch that has a matte finish or SS will likely leave a good scratch on the clasp where the safety clamps down, not the case here. I've worn it A LOT over the first month and did several of my own rigorous quality control experiments which is, if you don't know, extremely important when dealing with Invicta. While my haphazardnesshas etched plenty of very fine hairline scratches, none of them even came close to the depth of the actual gold finish thanks to the clear coat polish.<br /><br />Finally, after all of that 30 day break in, the movement and chronograph have been 100% functional and the time is within one second from which I set it to on arrival, month date and snapback day of the week all working just fine. The Ronda 8040N is easily my favorite quartz movement. As for the flash of the finish, yea it's loud and blingy, not everyone can pull it off, but you guys can sort that kinda thing out for yourselves. As for me I love it. This marks my 7th higher end Invicta I've purchased in the last year and a half, all of them Swiss quartz and over that time every single watch is within 5 seconds of what I set it too. The bottom line is that Invicta's design team has been operating at a level of intricacy and making designs that are unrivaled in their beauty and function(when they do function;)har har, and this piece is proof of it. I really wish they would attempt to redeem themselves in the public eye by boosting QC and CS, but until then they will leave customers weary, even people like me who have had nothing but positive experiences and collectors alike can't help but to hope to heck they don't ever need to deal with Invicta's CS for warranty service, but enough of that, they know what needs improvement and as long as I continue to receive quality timepieces I'll remain I customer of Invicta. Pictures included below. JD",2015-08-31
813,US,46930150,RM8E729J660GV,B0009NX3F2,627868150,Timex Kids T79081 My First Timex Easy Reader Watch with Pink Faux Leather Strap,Watches,5,0,0,N,Y,Five Stars,PURCHASED FOR MY 6 YEAR OLD GRANDDAUGHTER AND SHE LOVES THIS WATCH! SHE WEARS IT ALL THE TIME!,2015-08-31
814,US,48731919,R2HZ9TPE6ZVEBS,B00Y7MMIGQ,984225229,BINKADA 3 Pointer Automatic Mechanical Black Dial Women's Wrist Watch #7001W03-4,Watches,4,3,3,N,Y,Keeping good time so far 4 rating due to,Little on the large side for a women's watch. Keeping good time so far 4 rating due to size,2015-08-31
815,US,17097938,R13HL1BIJ9I1FD,B00K2RFU8I,734227663,Timex Women's T2P0959J Analog Display Beige Watch,Watches,5,1,1,N,Y,Five Stars,Great watch for the price. Looks like it cost more. Keeps time very well.,2015-08-31
816,US,50515359,R1I05D9QC242K9,B00J1KFEFQ,340489979,Invicta Men's 15951 Subaqua Analog Display Swiss Quartz Two Tone Watch,Watches,5,0,0,N,Y,and he loved it. It is a very big heavy watch,"I got this as a gift for my husband, and he loved it. It is a very big heavy watch, with a lot of buttons and features, but still looks very nice when he gets dressed up.",2015-08-31
817,US,21468512,R12YI7SO1RTNBJ,B00NIDA43Y,971830397,GuTe Classic Skeleton Mechanical Wristwatch Automatic Steel Watch Silver Black X Dial,Watches,5,2,4,N,Y,Excellent watch for you and the environment too,The look and feel of the watch are all right. I love the hand-wind functionality. I encourage the maker and other watch makers to design and promote more watches that don't need batteries for the sake of our planet. I could be asked to makers of items that could work with energy coming from a hand winded source.,2015-08-31
818,US,5453476,R3ERQTZL3GJI8L,B00TTOIPR8,136254825,Invicta Men's 19222 Specialty Analog Display Japanese Quartz Gold Watch,Watches,5,2,2,N,Y,Fantastic Watch,I get compliments on it also it looks great and it goes with anything I want to wear it was definitely a great buy.,2015-08-31
819,US,20792131,RZ5YRANAZ5HTK,B00I1M4EHE,958700124,"Seiko Women's SUP237 ""Tressia"" Diamond-Accented Stainless Steel Solar Watch",Watches,5,0,0,N,Y,Five Stars,Good,2015-08-31
820,US,19015766,R1N6BS07YAY5EW,B00B2I16D4,82863455,Timex Men's Highland Street Watch,Watches,3,0,0,N,Y,"Looks nice, loud ticking, broken dial","Looks nice, but the ticking is really loud.  Edit: the dial broke off after a few months of use. I don't think I was particularly rough with it...",2015-08-31
821,US,44386538,R2BV47A4NGEJUB,B00A29ZYFU,47928408,"Stuhrling Original Men's 'Symphony' Swiss Quartz Stainless Steel and Leather Dress Watch, Color:Black (Model: 434.33151)",Watches,5,0,0,N,Y,The casing it comes in is also very nice!,"Gorgeous watch at a reasonable price. Very classy, elegant, and simple. The casing it comes in is also very nice!",2015-08-31
822,US,26019636,R6BIE5QYRZNG9,B004YM2FV2,649128875,Bling Jewelry Plated Classic Round CZ Ladies Watch,Watches,1,0,0,N,Y,One Star,Looks and feels like a fake watch,2015-08-31
823,US,31743457,R1B5QZ2H2HAP6,B004HZBOWM,34769738,Replacement Black Polyurethane Link Bracelet Band 22mm for Luminox 3000 and 3900 Series Watches,Watches,4,0,0,N,Y,"Looks great, fastens easily and securely, but difficult to size...",I bought this as a replacement band for a Pebble Time and it works beautifully. It's a perfect match for the watch color and functions exactly as specified. The only minor drawback is with sizing: it's virtually impossible for anyone without the dexterity of an octopus to grasp two tiny screwdrivers and exert enough force to be able to unfasten the links. I ended up using a Swiss army knife blade to prevent one screw from turning and then unscrewing the other with a watchmaker's screwdriver.,2015-08-31
